,Unnamed: 0,Name,Review,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
2761,2761,Voiceguy,"
Decent - not great


Sound is decent. About what you would expect at this price point. The build quality falls short in my opinion.  The ear hooks are very flimsy and upon dropping the set less than 2 feet, the protective outer cap popped off resulting loss of the volume control part.  No, I don't expect this to survive any and all unreasonable punishment, but for a device targeted to active persons on the move, it should, at a minimum, be able to withstand a drop of a very short distance.
",0,-0.2256,0.4765,0.0,0
2762,2762,Matthew Fagan,"
Broke after 2 uses


I bought these for my wife for Christmas for use with her iPhone 7. She used them 2 times and they came unpaired from her phone. We now cannot get them to go into pair mode again. Also cannot do a factory reset on them. I have followed the manual precisely, and the only explanation I can come up with is they are defective.Update: I called their customer service dept. which was very helpful. After having me try several things to get them to pair again they confirmed they were defective. They are sending a new pair within 5-7 business days.
",0,-0.3832,0.5924242424242424,1.0,0
2763,2763,Lizzzzz,"
BATTERY LOW


These are my first wireless earphones and I was very excited when I got them. For the price it's actually really great headphones but there are some issues. 1. It says it lasts 6-8 hours it's more like 5 hours for me. 2. When walking outside if you have your phone in your pocket and your arm gets between the earphones and phone the sounds breaks off a lot so It probably wouldn't be a good product to jog with not like I'd know since I don't jog. 3. Battery low announcement comes on every minute when headphones are dying making it really hard to enjoy the last 5-10 mins of my music.Update: after a year and a half they don’t work anymore. Fully charged, hard reboot. They won’t turn on for more than 2 seconds if they do. Really mad.
",0,-0.7813,0.475,1.0,0
2764,2764,Ross S.Top Contributor: Anime,"
Works with Big Ears


I use these headphones when I go work out at the gym and I can say that they work very well for this. They are comfortable despite my big head and ears. The battery life is as advertised at about 8 hours and I have never reached the point of low battery as I charge them after about 6-7 hours of use. The sound quality is great and a good buy if you are looking for budget Bluetooth Head Phones .
",1,0.8833,0.41875000000000007,1.0,1
2765,2765,Melissa Y.,"
- sound quality and volume is great - the extras (i


Pros:- sound quality and volume is great- the extras (i.e. carrying case) you get with them are above and beyond what you would get with similar products- loved that they come with 3 different sized ear buds, especially because the default size is always too big for me- quick delivery- company followed up to ensure that I liked the product (even if it's a auto email, it's still a nice touch)- long battery lifeCons:- the piece that goes over my ear doesn't fit as snugly as I would like, but I don't think that is the fault of the ear buds (I have weird shaped ears)I would have given them 5 stars since I really only had 1 con to report, but I save my 5 stars for items that fit me perfectly. Overall, I am extremely satisfied with this product and will definitely recommend it to others!
",1,0.9853,0.5857142857142856,1.0,1
2766,2766,JayJay,"
Great value.


The sound is great, our gym is pretty loud sometimes and these do a good job of blocking that out. They stay on and don’t move much even during a hard workout. Battery lasts a long time.  I have had them for a couple weeks and only charged them once since my initial charge. They also arrived quicker than expected.
",1,0.9169,0.5701388888888891,1.0,1
2767,2767,Hasan C.,"
Amazing for this price!


I've always had issues with bluetooth headphones while working out, either they weren't comfortable, or they wouldn't stay in my ears. These are very comfortable, and stays in place during any workout. Sound quality is amazing considering the price, usually you have to boost bass to get balanced audio, but with these I had to reduce bass for the first time ever and audio quality is just great. Battery life also seems in line with what is claimed. Extra accessories that came with the headphones, lightning cable and car charger also work great and is also a huge plus!
",1,0.9717,0.6217948717948717,1.0,1
2768,2768,Nicolas Kling,"
I expected something better


they have very little volume and when I use them to exercise they pop out of my ears. I think you can't ask for more for the price
",1,0.4404,0.5125,1.0,0
2769,2769,Amazon Customer,"
Nice Headphones, Great Customer Service.


I ordered these headphones about a month ago and like the sound and fit.  I've always had trouble getting Bluetooth Headphones to stay securely in my ears while running.  These are the best fitting Bluetooth headphones I've tried.Unfortunately after about a month the cover on the earphone broke off.  Things happen, I get it.  Sometimes you knock it just right, or there is some flaw that wasn't detected on inspection.I contacted the seller about an exchange and they responded within 10 minutes of my original email.  After a couple of emails back and forth with some follow up questions they had a new headset shipped to me that day and two days later I had my replacement.Very impressed with their customer service.  Will be buying a second pair for my wife.
",1,0.9545,0.45935064935064934,1.0,1
2770,2770,Sam,"
If you move your head.. you will love it.. Great for Boxing


Awesome product. For the longest time I was looking for a solution for heavy bag workouts and shadow boxing where your head moves around a lot.The bluetooth around the neck didn't cute it. Over the ear models were a bit bulky, but this is just perfect without being ""Beat"" down with a really pricey model. Sound quality and paring is top notch.It comes with a variety of accessorizes. I found a winner!
",1,0.9655,0.6238888888888889,1.0,1
2771,2771,Lucy,"
Too big, tinny sound


These are much larger than they seem. The part outside the ear, with ""Senso"" on it, is two inches long and 1/2 inch wide at the cord connection. This makes them heavy and highly noticeable. I didn't want that ""I'm so busy I have to wear a bluetooth just to keep up with all my many, many calls"" look. The sound is also incredibly tinny. The carrying case is nice, though.
",1,0.3773,0.4635714285714286,1.0,0
2772,2772,Rick,"
Great head phones for the price


Great head phones for the price. Works as they should and charge lasts for a long time.  I can't say exactly how long the battery lasts but I use them several times for a couple hours before I charge them.  sound is pretty impressive for the price.  They do not have bass like beats but are still full sounding.  Definitely recommend for workout headphones or a cheap alternative to more expensive ones.
",1,0.9583,0.5599999999999999,1.0,1
2773,2773,Ghost,"
Satisfied customer


Just bought these headphones and I'll be honest I was impressed by the way they sound and the way they fit. I was skeptical at first before buying since I wanted some alright headphones not too expensive not too crazy and these were great in sound and the comfort level. For the price its amazing the bass isn't mind blowing but it's there and these have a crisp clear sound. I'd recommend these if you're looking budget replacement headphones they're awesome. If you're looking for better bass though I wouldn't recommend these and are better off shelling out more cash.
",1,0.9838,0.6134920634920634,1.0,1
2774,2774,Edgar D.,"
Its good I recomend it and have a lots of giveawys


The product its good and more if you see the price the customer service its really good, i can buy it again, my only little issue its sometimes when i run i feel it little loose but not a big issue this is my third (i give the other ones and they are happy to) i buy and I going to buy another.
",1,0.8605,0.5036858974358974,1.0,1
2775,2775,Kali Everson,"
Just what I was looking for


These headphones are great. Overall I love them, and they are exactly what I was looking for if not more.Pros:- They stay in my ears, which was a huge issue with more other headphones.- The battery lasts a while without being charged (I’m not sure exactly how long, but it’s lasted me 3 hours so far)Cons:- They aren’t noise cancelling whatsoever.- The sound quality isn’t great, but it is still pretty good.
",1,0.9596,0.547420634920635,1.0,1
2776,2776,averagejoe,"
Really hard to beat!!


For their price these Bluetooth earbuds are hard to beat. No, they don't sound like high end earbuds, they don't have some sexy charging case, but what you get is a decent headphone that performs accetablely and is a great compainion for the gym. I would recommend these to anyone that needs a good pair of beater ear buds to use at the gym with no regrets!
",1,0.936,0.5822222222222222,1.0,1
2777,2777,Doc,"
Uncomfortable fit, difficult to wear, poor sound quality


I couldn't hate these damn things more if I tried. They are uncomfortable, difficult to get to set properly in the ear. In all fairness I can run on the treadmill without them falling out but spent a couple weeks messing with them before they didnt just fall out. They have maybe a 10 foot range with my phone, if that. So forget about leaving your phone at the back of the room with your jacket, connection will be lost quite easily. Sound quality is garbage, treble is incredibly loud over the bass. Would NOT recommend at all. I'll be trying a different set once these give up the ghost. They are (okay at best) for weight lifting and i'll continue to use them for a bit given the money spent. Honestly they are incredibly cheap feeling and sounding for the price.
",1,0.671,0.5619047619047619,0.0,0
2778,2778,Kittay Kittay,"
The Bluetooth connection is choppy - not worth the money


Theses are just okay. They are inexpensive and have okay sound quality. My biggest issue is that the Bluetooth cuts in and out. I use Bluetooth speakers at home and have no issues even when I am inside and the speakers are outside, but when my phone is even in my pocket these headphones will cut in and out, which is very annoying and ruins my listening experience.I really wanted to like these at this price point, but they are essentially unusable.
",0,-0.8348,0.34500000000000003,0.0,0
2779,2779,Mika P. CaltonHarris,"
Great Product for a Great Price!


These are great! Not sure what others are referring to when they say it's too loud unless my ears are bad. When I work out I like extremely loud music too. These are a perfect solution for anyone that just wants hassle free music while working out. I'm not into the latest and greatest so these were perfect quality for me personally. It does take some time to get used to them and figure out the best way to wear them in your ears. I messed with them for a while until I figured out what would be most comfortable and now they are perfect! Great price for what you get in my opinion.Thanks!
",1,0.9924,0.7292397660818715,1.0,1
2780,2780,Amazon Customer,"
I was very happy with the response and the customer service and went ...


I bought the SENSO Bluetooth Headphones in August 2017. They worked well until February 6, 2018 then they just stopped working.  They would not turn on or charge.  This was very discouraging because I used them every day.  I went to the website and saw the headphones had a year warranty.  I contacted the seller and was able to talk to a live person.  He helped me make some tests to determine if they were dead or if there was another problem.  He determined they were in fact dead, so he verified my name and address and said they would send me out another pair in 7 to 10 days.  I was very happy with the response and the customer service and went away feeling good about the experience.  What really excited me was when I received the new pair only 3 days after the conversation.  I am impressed with the responsiveness and customer service I experienced.  I would recommend this company and product to anyone.
",1,0.7774,0.6868881118881117,1.0,0
2781,2781,Mike Pierce,"
Great sound BUT...


These headphones have fantastic sound just as advertised! The bass is great and treble is clear! However, like so many reviewers before me (that I ignored since these were at such a great sale price) said, they ARE SO LOUD OH MY GOODNESS!! Way too loud!! I had to put it at the lowest volume level possible and set the equalizer to ""Late Night"" just to be able to safely listen to them! Even with some songs they are too loud!
",1,0.9868,0.6446078431372549,1.0,0
2782,2782,Sandra Cabrera,"
Weak adjustable earpieces


I love the high volume, specially when I'm running now the problem is the adjustable earpieces, its so weak, it keeps falling. I have to keep stopping my cardio session to adjust them back to my ears.I'm not sure about the noise cancellation because my family always complains the noises and I hear it as well.
",0,-0.8318,0.550045351473923,0.0,0
2783,2783,EBS,"
Great so far!


I have had these headphones a couple days but they are GREAT. They charged quickly, paired easily with my phone, and fit well in my tiny ears (with the included small earbuds). I took them for a run and really loved the sound and the ease of use. I had them on the lowest volume and could hear outside noise too for safety. I hope they last a while because these are exactly what I have been looking for at a reasonable price.
",1,0.9856,0.5214285714285715,1.0,1
2784,2784,Wil.,"
There's better earphones out there


I dislike these earphones , I got them because i thought they were gonna be better but I felt them loose when working and the wire that goes behind the head was uncomfortable when sweating , I tried using the clip to shorten the length, It made no difference , the sound quality is great but the earphones are not to comfortable . I ended up giving them away . I do not believe that the price was set up to $160 and discounted to $39 they're simply not good enough to have really been at that price.
",0,-0.5664,0.5653846153846155,1.0,0
2785,2785,Connie P,"
Excellent Senso Bluetooth earbuds are comforable and sound terrific!


I have been very pleased with purchasing  these headphones.  The fit is comfortable, and they remain in place during my exercise.  They were super fast and easy to link to my phone and the pairing is always rapid when powering them on.  They also seem to perform well on a charge.  Best of all, the sound quality is terrific in my opinion, especially considering the cost.  Outstanding value!
",1,0.9899,0.7339285714285714,1.0,1
2786,2786,Eric Fisk,"
Skips on iphone se, even after replacing with new pair


Skips on iphone se when playing spotify, even after replacing with new pair. I don’t know if the fault lies with Spotify, Apple, or Senso, but it’s not a bandwidth issue. If you have iphone 7 or newer hopefully it won’t be a problem for you.
",0,-0.3291,0.45454545454545453,1.0,0
2787,2787,Richie,"
Nifty Headphones for a good price.


They sound pretty good.  I bought these to wear to the gym, but I was not  crazy about the over-the-ear fit.  I passed them on to a friend who really likes them. The come with  a clever case, a charger, several bud covers and some other stuff.  Worth the price.
",1,0.9787,0.4916666666666666,1.0,1
2788,2788,JForge,"
Great balance on price, design and sound quality


This is by far the best ear plug style head set that I have ever purchased.  I bought this for its strong bass support and I am not disappointed.  The quality of the sound is very good.  I wear it for work out and the design allows the head set stay on my ears all the time.  Granted, I don't shake my head much.  So if you move your head a lot with it, you may need to test it yourself.  But the sound quality and price is great.  With that said, I did run into an issue where the led light won't shut down and it continues to drain the battery.  I bought this back in Oct 2016 and it is now Apr 2017.  So this does concern me a bit.  But when I file a customer service issue, they walk me through a reset process and it didn't work.  So they ship me a replacement one because I am still under warranty.  So their Customer Service is very good in taking care of my issue.  Overall, I am happy with the device and their customer services.  Great product.
",1,0.9904,0.5516959064327486,1.0,1
2789,2789,Amazon Customer,"
one of the best amazon purchases I've made


This is one of the best purchases I've ever made. I've had apple earbuds, headsets... and they really can get in the way when you're a university student constantly pulling out stuff from your bag (I've destroyed many earbuds because the strings get tangled or get stretched). This is a compact set of headphones that don't need to be charged often, stay in your ears and around your neck, really light while also sporting a pretty good audio quality. Also, the bluetooth system is really nice, and the design is pretty nice. Overall, very, very satisfied and am considering buying a pair for a friend.
",1,0.9796,0.5666666666666667,1.0,1
2790,2790,Mark T,"
I normally dislike ear buds because they are uncomfortable for me but ...


I normally dislike ear buds because they are uncomfortable for me but for the price I figured why not.  Got them and was impressed by the case, extra ear pads, car charger and two cords.  Charged them and listened to them and they sound nice with good bass.  I haven't had a chance to put them to use while I'm working to see how well they stay in place but there is no way they can be as bad as the headphones I had previously.  They feel comfortable and it looks like I won't have any issues with them falling out.
",1,0.3999,0.6564102564102565,1.0,1
2791,2791,Brendan,"
Works Great!


These headphones work great! I wanted a headphone so I didn't need to carry my phone with me everywhere while listening to a pod cast or music and that would also cancel outside noise in the process and these headphones did just that. They came with a stylish case, and charging cable. They also came with some fun accessories which is a nice touch. Easy to use with a variety of ear size adapters which make them easy to fit in your ear. You can also switch them out for others to use them without using your specific ear plug. Nice!
",1,0.9758,0.631060606060606,1.0,1
2792,2792,Michael S. Lavatai,"
Five Stars


Update....These have been great for me, but today the right one fell out of my ear while in the pool, maybe 5 inches in and for a few seconds, as I was putting them on when it fell.  No more sounds out of this side.  IPX7 does not seem to be the REAL rating...I LOVE THESE!!  They work perfectly for me and even use them for running/exercising in the pool!
",1,0.9462,0.5408163265306123,1.0,1
2793,2793,Kim,"
Great Buy


I've had these headphones for about a month now and I absolutely love them. The sound quality is good for what it is, but the volume is impressive. I usually have headphones on max volume and I dont have to with these. I go to the gym and workout so they stay on great. The carrying case is an awesome addition so I can throw them in my bag on the go. There are multiple ear bud selections that are the regular plastic and foam. Battery life is pretty typical depending on how you use them.
",1,0.9823,0.5772435897435897,1.0,1
2794,2794,Kristen E.,"
Awesome Headphones!!!!


Love love love these headphones..Just what I was looking for. I had to order another pair for my Husband.  Great quality on sound, perfect fit, and I love that you can use it to make phone calls. I can control just a touch of a button with having to stop my workout to answer a call.  Awesome! I highly recommend this product. Great price, great quality. I give it 10 stars if I could. Great job SENSO!
",1,0.9947,0.6957142857142857,1.0,1
2795,2795,Jacob bitner,"
Had to return 3 times


I had a pair of these that lasted 2 years, then they broke so I bought a pair of them again and I immediately noticed the quality went down and after one charge they wouldn't work at all.
",0,-0.4215,0.2888888888888889,0.0,0
2796,2796,Amazon Customer,"
Power Button Failed Worst Headphones


Has to be the worst set of headphones I have purchased. While using the earbuds, as soon as you twist your head the earbuds fall off. After owning these headphones for 2 months the power button failed to work. I have taken a few pictures to demonstrate how the power button stopped working. Do not buy. Waste of money.
",0,-0.9368,0.44999999999999996,0.0,0
2797,2797,CatDoge,"
Great wireless headphones for the price!


I really like these headphones. Bluetooth works great and the earpieces are incredibly comfortable, including the silicone-type flap. The sound is alright, but what more can you expect from $34 headphones? It said they were originally over $140ish but I don't know if this was just a simple markup or if this was a consistent price. Anyway, I think they're well worth the price... at least for now.Will update in a few months if and when sound goes out in one earpiece :)
",1,0.9523,0.4826530612244898,1.0,1
2798,2798,Deb,"
Headphones not the same as the first time I purchased..........


I bought these headphones 2 years ago and they were great.  I accidentally broke them and had to buy a new pair.  Unfortunately the pair, even though they work just as good, the ear piece that goes around the ear to hold on is uncomfortable.  I bend them but they still fall off and they are just simply uncomfortable.
",0,-0.6124,0.6578598484848486,0.0,0
2799,2799,big b,"
great sound


SO far so good! Packaging is really professional, you can tell these are made good. Also, I was surprised by all the components it comes with, charger, nice carrying case, extra ear buds, dual charger etc etc. They connected right away with my phone, no problem with capability.  Haven't tried them at the gym or on a run yet. I will come back after a month and see how these hold up. Great sound as well.
",1,0.976,0.548901098901099,1.0,1
2800,2800,lonlopez,"
STOP LOOK AND LISTEN!!!! LISTEN IS THE KEY HEAR (MEANT TO SAY HEAR)


These are the most comfortable ear buds I have owned to date, trust me I have owned several different brands in an array of price ranges.  Senso lives up to the hype.  Great sound quality and that for me is critical to quality buds, crisp highs and clear and responsive lows, able to answer phone calls clear voice, great for working and playing out side and lounging around house you barely even feel them in your ears.  Great Job, I will definitely promote these to my friends, hell I've already bought a second pair to share with a friend as a Birthday gift, she loves them just as much as I do.
",1,0.9896,0.4976851851851851,1.0,1
2801,2801,Real Game Player,"
WOW!


To preface, I never write reviews. I wanted to try wireless headphones for my new iPhone.I looked at several wireless headphones and it was a challenging choice because each mfg says what they think you want to hear ( which as we know, is usually far from the truth ).Bottom line, I decided on these because of the reviews and price point.I just received these tonight and followed the simple instructions to pair and WOW!I was expecting to be disappointed but these are bass heavy, sound canceling, fit snug in your ears and stay there, really great wireless headphones!Nice job SENSO! Finally a product that lives up to expectations Very happy. Would definitely recommend.
",1,0.9818,0.6407792207792208,1.0,1
2802,2802,elizabeth,"
They are comfortable to wear


Still somewhat undecided. They are comfortable to wear.  But I give three stars so far because I don't like the weird high pitched background sound that occurs when you turn them on -- and although it say ""up to 8 hours"" of playback, I think it's more on the 6 hour range, they are also bulkier than I thought they would be.I don't get that high pitched background sound with my other blue tooth head phones.The price is good and I am interested to see how durable they are with burpees.
",1,0.8594,0.5811538461538461,1.0,0
2803,2803,Nan,"
Excellent Sound, Google Pixel Compatible


Back when I first got a Google Pixel, the Bluetooth headphones that I had refused to connect to the phone. I was skeptical of any and all wireless earbuds as a result, but I'm thrilled to say that the Senso Bluetooth headphones work perfectly! The sound is AMAZING and the buds fit comfortably in my ears. I could definitely wear the buds for hours without getting sore ears. The product is incredible and offered at a bargain!
",1,0.9872,0.6025641025641026,1.0,1
2804,2804,Paul leonard,"
I love the SENSO Bluetooth headsets


I love the SENSO Bluetooth headsets. I have purchased plenty of products on Amazon and read hundreds of reviews over the years while doing research. However I have never written a review. I bought the headset for working out, I run and lift weights so I wanted something light , comfortable, sweat resistant, and inconspicuous. I landed on the SENSO based on reviews from users who had a similar need.The design is perfect for active users as it fits snuggly and is secured by the over the ear hooks.The sound quality is very good. I don't have the most discerning ear for music so , I may not be the best judge in that regard but the sound is  crystal clear with deep base response.  I have not had a chance to use them on a call but is not my primary need. I mostly work out indoors but did hear some wind noise while outside. Wasn't major but was noticeable.Invotek, has been the most responsive seller I have dealt with. Their customer service  and follow-up is top notch. I  recommend them highly  and would definitely purchase from them again.
",1,0.9707,0.5414492753623188,1.0,1
2805,2805,Karen Brott,"
The product packaging was easy to open


Every once in a while, you get to do business with a special company.  Senso is that sort of outfit.  Everything about this purchase was just....right. The product packaging was easy to open, yet nicely protective of the headphones.  The ""kit"" included everything I needed.  Ever bought something and find out that the cable or battery or some such is not included?  Not these folks.  Each component was nicely engineered for usability.They kindly sent me a video in my email that has nice little tutorials on usage.  The manual was laminated so that it will last.  The USB charger has nice caps to protect the ends.  The headphones are easy to put on, light on my head, and clear to the ear.  I could go on.  Seriously ---you need to buy something from them just to experience their clear commitment to excellence.If these folks are selling stock, I'd be interested.  They are going to do well.
",1,0.9887,0.6669172932330827,1.0,1
2806,2806,Danielle Johnson,"
Very low quality. Save your money.


I bought these to wear for running outdoors since they were advertised as sweat proof and active headphones.The Bluetooth connectivity on them is terrible if attempting to put your device in an arm band or anything else that would obstruct absolute path from the headphones to the device. Just placing my phone under my arm while the Bluetooth is connected causes the headphones to start to skip and lose connection.Wearing them outside on a breezy day makes it sound like you're in a wind tunnel and requires turning up the volume nearly all the way to hear the music.I have a similar looking pair I paid twenty bucks for that have much better connectivity and don't have any issue no matter how windy it is outside.Skip this brand and buy the $20 pair at Walmart that look similar to these but are just black. They're much better quality.
",1,0.7183,0.4977777777777778,0.0,0
2807,2807,Betty,"
I love the no cords to get tangled as I work ...


I love the no cords to get tangled as I work around the house! I also enjoy being able to answer the phone with just a click of the button while listening to a book.  I wish the ear bud portion could be adjusted to point either straight into the ear or slightly to the rear instead of to the front.  I have tried reversing them left on right and right on left but this does not work well.  If I am missing something please let me know as I love everything else.
",1,0.9085,0.3844246031746031,1.0,1
2808,2808,David Beriss,"
Not really sweat/water resistant


The sound on these is good. However, there are a few problems with them that are important to point out. First, they are very sensitive to being within line-of-sight of your phone or music player. I ran with them on my left arm, but the control bud is in my right ear (that is also where the controls are). This seems to lead to the connection being broken. After I switched the phone to my other arm, the connection was more solid. Second, despite being sweat/water resistant, once they get wet from sweat they are also susceptible to losing the Bluetooth connection. In that case, it cannot be re established until the buds dry out...which obviously is not happening in the middle of a run. So, good sound, affordable price, and no cables is great. But general unreliability in terms of connection is regrettable.
",0,-0.3528,0.42245670995671,1.0,0
2809,2809,Greg Peterson,"
but a bit less comfortable (sorry, i dont have a link to them)


These headphones have worked perfectly for the job that I enlisted them for, as workout headphones at the gym. I had a very similar pair of headphones before this, which had a bit of a tighter earpiece so they were a snugger and more reliable fit, but a bit less comfortable (sorry, i dont have a link to them). Unfortunately, I put those ones in the main pouch of my backpack and forgot they were there, so they got smashed up and broke. These Senso ones were the replacement.I think they sound a bit better than the other ones, which is a plus, and the Senso ones come with a nice soft shell case which would have prevented the other ones from breaking. Pretty much the only negative is the slightly loose earpiece. Its difficult to run while wearing these, because the earpiece is too soft and gel like, which doesn't really give enough of a fit for these heavy headphones to handle the bouncing that running brings.Overall, I love them, and they are easily worth the roughly $35 i spent.
",1,0.9856,0.534559294871795,0.0,1
2810,2810,Amazon Customer,"
The sound quality isn't as good as default apple headphones


The headphones do what I want them to do. They stay in my ears while exercising, stay connected to my phone via bluetooth without losing connection or making weird noises, and they have decent noise cancellation. The sound quality isn't as good as default apple headphones, but that's to be expected from headphones this cheap. I'm really annoyed by the really loud ""paused"" and ""power low"" notifications, but it can be avoided. I've been using them for 4 months and they haven't broken or stopped working at all, which is a good sign.
",0,-0.345,0.5897435897435896,1.0,0
2811,2811,Jamie Lynn,"
You won't regret this purchase


I saw the reviews for this product on Amazon after searching for bluetooth wireless headsets and recommended them to a co-worker.  He LOVED them, especially because he had been looking at $80 headphones in a big-name retailer's store.  I bought them with his review and they are just perfect.  They are light, don't fall off my ears during running or workouts.  I even wear them throughout the day as I work.
",1,0.9211,0.875,1.0,1
2812,2812,Laurrie W Cordes,"
I tried several from best buy that were $50 to $70 dollar range and ...


I had the power beat wireless for 1.5 years.  In 8 months of not heavy use, an earpiece broke off so they sent me a replacement with a 3 month warranty.  Just over 3 months of use everyday, the volume piece started coming apart and 4 months later the battery wouldn't take a charge (neither covered in warranty). So I decided to try other wireless headphones that weren't as expensive.  I tried several from best buy that were $50 to $70 dollar range and their battery charge was much less than advertised (I couldn't finish an hour workout!)  So I returned them and tried these.  So far so good!  3 workouts in and still on same charge.  They are about the size of the beats and the buttons work well and seem logical.  Sound to me is similar to my beats.  I'll update if I have any future issues.
",1,0.9239,0.3377450980392157,1.0,0
2813,2813,James,"
I had a set of Powerbeats 2 that I lost and figured that I would just go cheap this time with the potential of losing another set and I wish that I would have just paid for the better quality again


I thought these were ok at first but after two months of use I am over them.  They constantly fall out of my ears and I have to adjust them every couple of minutes when I’m running.  I had a set of Powerbeats 2 that I lost and figured that I would just go cheap this time with the potential of losing another set and I wish that I would have just paid for the better quality again.
",1,0.4588,0.6185185185185186,1.0,0
2814,2814,Jonah Wells,"
Not bad, but not great


Purchased product to try and rid the hanging cords while running. I charged them up, put them in my phone arm band for a run, the headphones were cutting in and out the entire run. Since this incident, I have only ran with the phone outside of the armband. The headphones seem to do ok. They occasionally still cut out during my run. Additionally, when i turn my head, the headphones seem to come out of my ear a bit. Not bad, but not great. I'll get something better.
",0,-0.672,0.5939393939393939,0.0,0
2815,2815,Amazon Customer,"
They don't make them like they used to!


This is the second pair of these Senso headphones ive bought. The first pair came in September of 2017 and i was actually very satisfied, the sound quality on those first pair, the ease of use, fitment, packaging all left a great first impression. Through wear and tear they ended up breaking and thought hell, why not get another. This second pair is NOT of the same quality of those that i purchased a few years back. The sound on these sound muffled, terrible in fact, theres no EQ or anything that can help them either. The physical product is all the same, but unfortunately times have changed and so did the quality of sound on these.
",0,-0.4119,0.3601503759398497,1.0,0
2816,2816,Mike,"
These work great for a few months, then quality quickly fades. Bluetooth and battery flaws. Read the fine print!


These work great for a few months, then quality quickly fades. I used these daily for about 4 months without problem. Now, my bluetooth connection is intermittent, and battery life has been reduced to about 2 hours. Essentially making these worthless. There is some fine print within the instructions that tell you not to use a 'fast charge cable'. My god, what charger out there is not quick charge now? Might be worth another additional $30 investment for an updated bluetooth driver and better overall quality pair of headphones. Disappointed.
",1,0.9224,0.43235294117647055,1.0,0
2817,2817,mutatio,"
Looks good, but...


Had high hopes for these and was disappointed in light of all the positive reviews. The first thing I noticed when pairing them was that there is a low level electronic buzzing or whining in the left earpiece when it is receiving an audio signal, like music and such. Mind you, I'm not an audiophile by any stretch. It's particularly noticeable with tracks where there is a fade in our out to a track or if there is a slight break in the audio. It's also more noticeable with spoken word audio, like audiobooks or talk radio where there are natural breaks in the speaking, not to mention classical music. I tried a number of things to remedy the issue, such as restarting my iPhone, resetting the headset, eliminating any other competing bluetooth signals, and even different devices. The whining/buzzing was still present. I even ordered a second pair and found the exact same issue. For whatever reason, the issue is not present in the right earphone (yes, my hearing is fine in that ear) on both sets of headphones.The issue, as I see it, rests in the likelihood that this is not a product that the company actually manufactures itself. You'll notice a variety of different headphones on Amazon that basically look identical to these but have a different badge on the side. A review of online overseas sellers reveals that headphones/headsets that look just like this one are sold frequently by way of China and have the same specs, while selling from those markets for around half of what this and other Amazon sellers charge for their branded versions. It is perhaps a lesser known aspect of the manufacturing juggernaut that is China. While seeming to be a high tech product for the casual consumer, headphones like these with personalized branding on the sides is a bit like the custom made pens, mugs, etc. that you can get at any number of local office stores.Long story short, I don't really have an issue with a company reselling items like this under their own brand, but in my experience, it doesn't bode well if there are technical issues with the product. e.g., Does the company/seller have any sway in getting the issues corrected if they are simply one of many resellers and are not actually directly involved in the manufacturing of the product? Or, are they basically stuck reselling the item as-is and left hoping these issues don't crop up or are noticed by consumers?With all of that said, I am debating keeping one of the pairs that I purchased? Why? Because one of the primary uses I bought these for was for listening to music or radio streaming while I'm working, with a key emphasis on staying in place. For example, if I'm working out, mowing the lawn, chainsawing some trees, or even just assembling furniture with some degree of physical exertion, then the low-level whining and buzzing sin't likely to be noticed. I'm guessing that a fair share of reviewers are probably not sitting around quietly either, which might be why the buzzing/whining isn't noticed by more owners/reviewers. So far, they do stay in place pretty well, with the earbud basically staying in place regardless of what I've been up to. I did expect that the earpiece would be adjustable, which isn't the case, so the fact that it stays in place as well as it does with a one size fits all approach is good to see. In sum, I would say that this is a functional headset that will probably work for most folks if they are actively doing something while using them. For anyone who has had more expensive wireless headsets like I have (Jaybird, Pantronics) and that don't have a hearing impairment, then its likely that the buzzing will be noticeable. If you're buying these to be a pair of beater earphones to workout or do yardwork with, these will probably work for you. Don't expect, however, that they will be of the same quality as the brand/model they are patterned after, the Beats Powerbeats earphones. As it is, I will very likely be picking up a pair of the Powerbeats 3 headphones due to the impression the Senso headphones have left me with, assuming some markdowns occur with Black Friday this year. :-)
",1,0.9964,0.4499140963203463,0.0,0
2818,2818,Maria S.,"
Light, good battery.  But pairing issues.


These have a longer battery life than some of the other bluetooth headphones, but they often don't like to pair.  It can be frustrating as, at times, you have to unpair it from another device so the new device will pair with it also.  Yet, I believe it is supposed to be able to pair with more than one device at a time.  Technically it does...it just won't work on the newest device until you unpair it from the other.
",0,-0.6772,0.5143939393939393,1.0,0
2819,2819,SheExclaimed,"
Won't stay connected


I have had this headset for a few months with light use (I haven't sweated in them) and it won't stay connected to my phone even though other devices do. I only needed a headset for hands-free driving. I could have gotten an $80-100 set for the price I will have spent after replacing these.
",0,0.0,0.45499999999999996,0.0,0
